text,label
Witt: Arbeitslosenquote steigt durch Regierungsmaßnahmen drastisch anBerlin/comma  8. Juli 2020. Am 5.7.2020 sagte der Berliner Wirtschaftsprofessor und Unternehmensberater Roland Berger im Live-Talk „Die richtigen Fragen“/comma  dass er aufgrund der Wirtschafts- und damit auch Arbeitsmarktkrise/comma  die durch die Maßnahmen zur Eindämmung des Coronavirus entstanden ist/comma  bis zu 5 Millionen Arbeitslose in Deutschland erwarte. Da die Bundesagentur für Arbeit für Juni 2/comma 853 Millionen Arbeitslose gemeldet hat/comma  müssten demnach über 2 Millionen hinzukommen. Berger begründete das unter anderem damit/comma  dass die rund 7 Millionen Arbeitnehmer/comma  die sich derzeit in Kurzarbeit befinden/comma  längst nicht alle in einen Vollzeit-Arbeitsplatz zurückkehren werden.Der AfD-Bundestagsabgeordnete Uwe Witt/comma  Obmann im Ausschuss für Arbeit und Soziales des Deutschen Bundestages/comma  erklärt dazu:„Grundsätzlich liegt Herr Berger hier richtig. Ich würde aber noch einen Schritt weiter gehen. Wenn Roland Berger davon ausgeht/comma  dass ‚nur‘ 2 Millionen Kurzarbeiter arbeitslos werden/comma  so bedeutet das im Umkehrschluss/comma  dass 5 Millionen Kurzarbeiter an ihre Arbeitsplätze zurückkehren werden. Die täglichen Meldungen aus Industrie und Dienstleistungsgewerbe zu abstürzenden Konjunkturzahlen/comma  Massenentlassungen und Insolvenzen sprechen eine eindeutige Sprache.Besonders im Hotel- und Gaststättengewerbe sowie im Einzelhandel rechne ich nicht mit einer nennenswerten Erholung der Wirtschaftslage und damit der Sicherung der Arbeitsplätze. Fortbestehende Maskenpflicht/comma  die Verpflichtung/comma  Adressen in Restaurants zu hinterlassen und das allgemeine Social Distancing/comma  verhindern eine Rückkehr zum samstägigen Shopping-Ausflug.Herrn Bergers Prognose in Gottes Ohr/comma  doch die Realität sieht weit düsterer aus.“,4
Curio: Pauschalverdacht gegen Polizei war Nährboden für Stuttgarter KrawallnachtBerlin/comma  22. Juni 2020. Zu den bürgerkriegsähnlichen Zuständen in Stuttgart erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion/comma  Gottfried Curio:„Am Wochenende haben wir gesehen/comma  wie in deutschen Innenstädten unser Zusammenleben neu ausgehandelt wird: Szenen/comma  wie man sie bisher nur aus Pariser Banlieues oder den USA kannte/comma  erreichen das grünregierte Stuttgart. Die polit-medialen Beschwichtigungskolonnen sind natürlich gleich bemüht/comma  dieses gefährliche Amalgam aus aggressiven drogendealenden Ausländern und Linksextremisten mit der Bezeichnung ‚Party- und Event-Szene‘ zu verharmlosen: Eine zu klare Benennung der verantwortlichen Tätergruppe könnte die politische Großagenda stören. Dabei kam es schon in den letzten Wochenenden in Stuttgart zu größeren Auseinandersetzungen der entsprechenden Gruppen mit der Polizei. Und auch von diesem Wochenende kursieren Videos/comma  wo ‚Allahu Akbar‘/comma  ‚Fuck the Police‘/comma  ‚Fuck the System‘ oder ‚All Cops are Bastards‘ zu hören ist. Nach der ‚Kölner Silvesternacht‘ wird nun auch die ‚Stuttgarter Krawallnacht‘ als symptomatisches Schlagwort in den Sprachgebrauch eingehen.Strukturell wichtig/comma  um zu verstehen/comma  was in Deutschland passiert/comma  ist dieses Detail: Die Gruppe hatte sich zusammengeschlossen in Solidarisierung gegen die Polizei/semicolon das verbindende Moment war die grundsätzliche Ablehnung des staatlichen Gewaltmonopols/comma  sei es aus Gründen des Linksextremismus/comma  sei es aus Gründen der ausländischen Clan-Revier-Mentalität. Ideologisch ermächtigt zu den staatsfeindlichen Ausschreitungen dürfte sich der Mob gefühlt haben durch die seit Wochen von Medien und Altparteien-Politikern geschürte Rassismus-Debatte/comma  in der der Eindruck erweckt wurde/comma  Deutsche und die deutsche Polizei seien zutiefst rassistisch.Wenn Angriffe auf Geschichtszeugnisse als wertvoller Debattenbeitrag verbrämt werden und die Polizei unter Pauschalverdacht gestellt wird/comma  wird der ideologische Nährboden bereitet/comma  auf dem Gewalt gegen Symbolfiguren und Repräsentanten des Staates moralisch legitim zu sein scheint. Was wir gerade in unserem Land erleben/comma  ist das Phänomen einer nicht mehr gegebenen Akzeptanz des Gewaltmonopols des Staates/semicolon das heißt/comma  das Ende des deutschen Rechtsstaates.“,4
Münzenmaier/Spangenberg: Endlich gefährdete Personen schützen und Lockdown beendenBerlin/comma  13. Januar 2021 . Zur Regierungserklärung von Bundesgesundheitsminister Jens Spahn (CDU) zum Impfbeginn in Deutschland und Europa äußern sich der stellvertretende Fraktionsvorsitzende der AfD im Deutschen Bundestag/comma  Sebastian Münzenmaier/comma  und der gesundheitspolitische Sprecher der AfD-Fraktion/comma  Detlev Spangenberg.Münzenmaier:„Wir brauchen endlich einen Kurswechsel in der Corona-Politik. Die Bundesregierung muss endlich auf die zahlreichen/comma  namhaften Wissenschaftler hören/comma  die den bisherigen Ansatz für vergeblich halten. Anstatt im Blindflug von Lockdown zu Lockdown zu stolpern/comma  müssen endlich besonders gefährdete Menschen wirksam geschützt und nicht ein ganzes Land ruiniert werden.“Spangenberg:„Vorzugsbehandlungen für Geimpfte sind grundsätzlich abzulehnen. Menschen/comma  die eine abgeschlossene Impfung gegen das Corona-Virus erhalten haben/comma  erhalten ihre Reisefreiheit beziehungsweise ihr Recht auf Freizügigkeit zurück/comma  während Nicht-Geimpfte weiter vollständig den schwerwiegenden Lockdown-Einschränkungen unterliegen. Derartiges war schon von verschiedenen Seiten als Forderung zu vernehmen/comma  auch auf Bundesebene. Grundsätzlich darf man Menschen ohne eine Impfung nicht weiterhin ihre Grundrechte aberkennen/comma  während Geimpfte diesbezüglich besser gestellt werden.Eine derartige Ungleichbehandlung/comma  was die Zu- oder Aberkennung von Grundrechten betrifft/comma  ist keinesfalls hinnehmbar. In diese Richtung hat auch Minister Spahn im vergangenen Jahr deutliche Stellungnahmen verlauten lassen. Es ist zu hoffen/comma  dass er sich mit dieser Haltung im Kabinett wie auch gegenüber den Landesregierungen dauerhaft durchsetzen kann.Eine weitere heikle Frage ist die der Pflicht oder auch des Zwangs zur Impfung. Es ist keine gesetzliche Impfpflicht vorgesehen/comma  wie vonseiten der Bundesregierung/comma  vor allem von Minister Jens Spahn betont wird und wie es auch die Gesundheitsministerkonferenz am 6.11.20 erklärt hat. Es ist zu hoffen/comma  dass es dabei bleiben wird. Man muss kein Impfgegner sein/comma  um Impfendruck oder eine gesetzliche Pflicht abzulehnen.Auch die großangelegte Corona-Impfkampagne wird das Virus nicht ausrotten können/comma  ebenso wenig der sogenannte Lockdown.Die Kanzlerin scheint allerdings versessen darauf zu sein/comma  mit geschürter Verunsicherung und Panik immer weitere Einschränkungen und zunehmende Verschärfungen für die Bürger zu begründen und möglichst lange daran festzuhalten.Durch verschiedene Meldungen wird bei zahlreichen Bürgern die irrtümliche Hoffnung genährt/comma  dass man mittels Lockdown-Maßnahmen und der Impfung das Virus mittelfristig zum Verschwinden bringen kann. Das ist eine Illusion.“,4
Seit Monaten wissen wir von der Corona-Epidemie in China/comma  über ihr Wüten in Italien/comma  über die tödliche Fahrlässigkeit des iranischen Mullah-Regimes.Doch obwohl auch die Bundesregierung all das weiß/comma  dürfen seit Beginn der Corona-Krise Flugzeuge aus diesen Krisen-Herden ungehindert bei uns landen!Erfahren Sie mit BILDplus/comma  um welche konkreten Fälle es sich handelt und woher die Flugzeuge kamen.,3
Curio: Konsequente Abschiebungen auch nach Afghanistan dringend gebotenBerlin/comma  2.August 2021. Zur Diskussion um die Abschiebungen nach Afghanistan erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion/comma  Gottfried Curio:„Wenn Seehofer jetzt tönt/comma  ohne Aufenthaltsrecht müssten diese Personen das Land verlassen/comma  sonst gebe man den Rechtsstaat auf/comma  so stellt er seiner Regierung und seinem eigenen Handeln über die letzten Jahre das denkbar schlechteste Zeugnis aus. Zu all diesen Maßnahmen ist die Regierung durch die AfD-Fraktion seit nunmehr etlichen Jahren aufgefordert worden. Es zeigt sich auch/comma  dass man eben mit dem Abschieben beginnen sollte/comma  solange man die Lage im Lande vor Ort unter Kontrolle hat. Zuständig für die dortige Landesverteidigung sind natürlich vor allem die afghanischen Bürger/comma  weshalb es massiv kontraproduktiv ist/comma  Afghanistan die jetzt mehr denn je gebrauchten wehrfähigen Männer zu entziehen. Diese – und nicht andere westliche Militärkräfte/comma  gar noch deutsche – müssen jetzt das Land gegen den islamischen Terrorismus der Taliban verteidigen.Wenn das/comma  jedenfalls unmittelbar/comma  auf Schwierigkeiten stößt/comma  so zeigt sich nur einmal mehr die absolute Notwendigkeit/comma  die Grenzen für alle illegalen Migranten dicht zu machen. Sei es zwischen der Türkei und Europa/comma  sei es zwischen Deutschland und seinen umliegenden Nachbarstaaten/comma  die allzu oft ihre inner-europäischen Rücknahmepflichten nicht erfüllen.Doch auch schon der Schutz der eigenen Bevölkerung gebietet die Abschiebung der Afghanen/comma  die jetzt zunehmend die Entwicklung daheim als Vorwand für eine Wirtschaftsmigration bis nach Deutschland nutzen wollen. Dies lehrt die traurige Statistik/comma  dass Afghanen hierzulande bei Gruppenvergewaltigungen überproportional häufig Tatverdächtige sind. So waren Afghanen bei diesen scheußlichen Verbrechen 2018 hierzulande zwanzigfach überrepräsentiert relativ zu ihrem Bevölkerungsanteil. Es ist höchste Zeit für eine Politik im Interesse der deutschen Bürger.“,4
Lesen Sie hier dazu: Die Shutdowns kommen schneller als das GeldAngesichts dieser Verschärfungen verlangt Handwerkspräsident Hans Peter Wollseifer zügigere Impfungen. »Damit wir möglichst rasch wieder zu einem weniger eingeschränkten Alltag und Geschäftsbetrieb zurückkehren können/comma  muss es endlich gelingen/comma  das Infektionsgeschehen spürbar einzudämmen.« Dazu könne jeder seinen Beitrag leisten/comma  indem Kontakte verringert werden. »Umso wichtiger ist/comma  dass jetzt aber alles daran gesetzt wird/comma  so zügig und umfangreich wie möglich zu impfen.«»Aus den Novemberhilfen dürfen nicht erst Frühjahrshilfen werden«Ökonomen halten die wirtschaftlichen Folgen der Verschärfung in Form der Einschränkung des Bewegungsradius unterdessen für überschaubar. »Wenn die berufliche Mobilität weiter möglich bleibt/comma  dürften sich die wirtschaftlichen Zusatzkosten in Grenzen halten«/comma  sagte Gabriel Felbermayr/comma  Präsident des Instituts für Weltwirtschaft Kiel (IfW)/comma  der »Welt«. Touristik/comma  Gastronomie/comma  Shoppingausflüge seien ohnehin nicht möglich. Laut Michael Hüther/comma  Direktor des Instituts der deutschen Wirtschaft (IW)/comma  ist entscheidend/comma  dass die Fahrt zum Produktionsort möglich bleibe.,1
„Die Einführung der Warn-SMS ist wichtig. Warnungen über Cell Broadcast im Not- und Katstrophenfall sind simpel und effektiv. Cell Broadcast erreicht alle Menschen mit einem Handy/comma  die sich an einem bestimmten Ort aufhalten. Man muss weder eine App herunterladen/comma  noch sich registrieren. Es funktioniert bei Handys mit inländischen und ausländischen SIM-Karten/comma  und für den Handynutzer fallen keine zusätzlichen Kosten an. Auch der Datenschutz stellt kein Problem dar: Personenbezogene Daten werden nicht erfasst und Warnungen lediglich an alle empfangsbereiten Handys in die Funkzelle des jeweiligen Netzbetreibers ausgesendet. Die Einführung von Cell Broadcast ist ein echter Gewinn an Sicherheit im Notfall. Wir wollen die parlamentarischen Beratung der notwendigen Änderung des Telekommunikationsgesetzes in Kürze abschließen/comma  damit das System schnell zur Verfügung steht und die Bevölkerung noch wirksamer vor Katastrophen gewarnt werden kann.“,3
Die US-Geheimdienste vermuten/comma  dass Kabul in ein bis drei Monaten an die Taliban fallen könnte. Der außenpolitische Sprecher der AfD-Fraktion im Deutschen Bundestag/comma  Armin-Paulus Hampel/comma  kommentiert die entsprechende Meldung der Washington Post:„Es kommt/comma  was kommen muss. Um das zu erkennen/comma  muss man keine Geheimdienstberichte studieren. Die Taliban erobern eine Stadt nach der anderen und sie werden auch Kabul früher oder später einnehmen. Wenn Herr Röttgen (CDU) wirklich meinte/comma  dass dies militärisch noch zu verhindern sei/comma  dann lebt er in einer anderen Welt und mit seinen Äußerungen hat er sich selbst ins außenpolitische Abseits gestellt. Es wird Aufgabe der großen Nachbarn Russland/comma  China und Indien sein/comma  an der Lösung des Konfliktes in Afghanistan zu arbeiten/comma  aber gewiss nicht des Westens oder gar Deutschlands.Wichtiger als die traurigen Entwicklungen dort zu beobachten ist es jetzt/comma  den Blick auf die absehbaren Konsequenzen für Deutschland und Europa zu richten und klug zu handeln. Es wird neue Flüchtlingsströme geben und Experten rechnen damit/comma  dass die Anzahl der afghanischen Migranten in der Türkei Ende des Jahres auf bis zu einer Million anwachsen könnte. Von denen dürften die Mehrheit versuchen/comma  in die EU und auch nach Deutschland zu kommen. Daher ist es richtig/comma  dass die sechs EU-Länder Deutschland/comma  Österreich/comma  die Niederlande/comma  Dänemark/comma  Belgien und Griechenland in einem Brief an die EU auf weitere Abschiebungen nach Afghanistan drängen. Die AfD-Fraktion im Deutschen Bundestag fordert von der Bundesregierung/comma  auch gegen innenpolitische Widerstände hart zu bleiben und auch die Kritik des luxemburgischen Außenministers Asselborn an dieser Haltung klar zurückzuweisen. Weitere Abschiebungen derjenigen Afghanen/comma  die nicht hierhergehören/comma  sind das richtige Signal/comma  um ein neues 2015 zu verhindern.Aber parallel erwarten wir von unserem Außenministerium/comma  dass sich jetzt die bisherigen Kontakte zu den Taliban in Qatar als tatsächlich belastbar erweisen und Garantien für die aus Deutschland abzuschiebenden Migranten gefordert werden. Sie sollen unbeschadet und vor Verfolgung sicher in ihre Heimat zurückkehren können. Die entsprechenden Anreize für die zukünftigen Machthaber in Kabul/comma  nämlich die von der Bundesregierung zugesagte weitere finanzielle Unterstützung für Afghanistan auch in Zukunft/comma  hat die deutsche Diplomatie.“;,4
Das läuft schief Die Mietpreise haben sich verdoppeltSelbst Menschen mit durchschnittlichem Einkommen finden nur noch schwer bezahlbare Wohnungen. Auch Kitas/comma  Geschäfte und Kneipen werden verdrängt. Eigentümer und Investoren versuchen/comma  immer mehr Geld aus ihren Immobilien zu pressen. Städtischer Raum wird zum Vorrecht für Wohlhabende/comma  während Pflegekräfte/comma  Mechanikerinnen und Busfahrer verdrängt werden.Es fehlen mindestens fünf Millionen Sozialwohnungen. Der Grund für die Mietenexplosion ist nicht einfach/comma  dass es zu »wenige Wohnungen« gibt/comma  und die Lösung ist nicht einfach »bauen/comma  bauen/comma  bauen« – die Bevölkerung ist nicht sprungartig gewachsen.Fast zwei Millionen Wohnungen stehen leer/comma  weil reiche Leute und Immobilienfonds sie als Wertanlage gekauft haben und auf steigende Preise spekulieren.Gebaut wird vor allem im Luxussegment/comma  denn dort winken saftige Profite. Private Unternehmen bauen kaum Wohnungen für Verkäufer*innen und Postboten/comma  denn die verdienen zu wenig um mit ihren Mieten hohe Gewinne zu finanzieren. Bezahlbare Wohnungen wurden in den letzten Jahren nur mit öffentlicher Förderung/comma  von öffentlichen Unternehmen oder von Genossenschaften gebaut. Und dennoch fallen jedes Jahr deutlich mehr Sozialwohnungen weg als neue gebaut werden/comma  denn die Preisbindung öffentlich geförderter Wohnungen gilt oft nur für 15-20 Jahre.Die letzten Bundesregierungen haben gegen diese Entwicklung kaum etwas getan. Sie haben den sozialen Wohnungsbau heruntergefahren/comma  Wohnraum privatisiert sowie Städte und Gemeinden zur Spekulation freigegeben und die Rechte von Mieter*innen geschwächt. Die Mietpreisbremse ist durch viele Ausnahmen wirkungslos. Doch wir können Wohnungen wieder gemeinnützig machen und allen ein gutes Zuhause sichern.,0
Menschen haben alles verloren. Viele ihre Liebsten/comma  andere ihr ganzes Hab und Gut. Das geht mir unter die Haut. Ich war im Haus eines älteren Paares/comma  das stark beschädigt war. Der Keller stand voll Öl/comma  weil die Flut den Tank rausgerissen hatte. Andernorts wurden Kitas zerstört. Zehntausende sind in Nordrhein-Westfalen und Rheinland-Pfalz weiter ohne Trinkwasser. Betriebe stehen vor der Situation/comma  dass sie gar nicht mehr weiterarbeiten können. Die Soforthilfe/comma  die das Bundeskabinett jetzt verabschiedet hat/comma  ist richtig. Doch das reicht nicht. Wir wollen darüber hinaus für den kommunalen Wiederaufbau einen größeren Unterstützungsfonds für die betroffenen Gebiete auflegen. Und wir müssen vorsorgen: Für viele Menschen ist das Häuschen die Altersvorsorge. Das müssen wir besser schützen. Ähnlich wie bei der energetischen Gebäudesanierung sollten daher Hausbesitzer mit KfW-Krediten oder steuerlicher Absetzbarkeit unterstützt werden/comma  wenn sie ihr Haus mit baulichen Maßnahmen gegen Extremwetter schützen wollen.,1
Bundestagswahl 2021 imago-images.deOlaf Scholz gehört zum rechten Flügel der SPD. Von 2002 bis 2004 war er Generalsekretär der Partei unter dem damaligen Vorsitzenden und Bundeskanzler Gerhard Schröder. Er setzte von diesem Posten aus die sogenannte Agenda 2010 und das Hartz-IV-Armutsregime durch. Die Hartz-Reformen seien »sozialdemokratische Politik« und »vernünftig/comma  ausgewogen und deshalb auch zulässig«/comma  sagte Scholz damals. Diverse Skandale pflasterten seither seinen Weg. All das will man gern beim Wähler gern vergessen machen. Wir erinnern uns:Wire Card: Als Bundesfinanzminister war Scholz zuständig für die BaFin – die Bundesanstalt für Finanzdienstleistungsaufsicht. Sie versagte/comma  die Wirecard-Betrügereien aufzudecken – und versäumte es über anderthalb Jahre/comma  eine Geldwäscheverdachtsmeldung zu Wirecard an die Strafverfolgungsbehörden weiterzuleiten. Chef und Co-Chefin mussten deswegen Anfang 2021 gehen. Scholz hingegen hat keine politische Verantwortung für das Versagen seiner Behörde übernommen. Dazu kommt/comma  dass der Betrug der Wirecard-Chefs nur möglich war durch ihre gute Vernetzung in Politik und Regierung. Die Bundesregierung und Finanzminister Scholz haben nicht nur die Betrügereien nicht bemerkt/comma  sie haben sogar die Lobbyarbeit des Unternehmens unterstützt und fleißig am Lügenmärchen vom ersten deutschen Börsenwunderkind wirecard mitgedichtet.Cum-Ex-Skandal: Unter Scholz Verantwortung als Hamburger Bürgermeister verzichtete das Finanzamt 2016 auf Rückzahlungen der Warburg-Bank in Höhe von 47 Millionen Euro. Scholz traf sich mit dem Chef der Bank/comma  will sich aber nicht mehr daran erinnern/comma  worum es bei dem Treffen ging. Der SPD-Kandidat hat also entweder ein erschütternd schlechtes Gedächtnis – oder er lügt.Polizeigewalt G20-Gipfel: Trotz zahlreicher Warnungen aus der Zivilgesellschaft holte Olaf Scholz 2017 den G20-Gipfel nach Hamburg/comma  mitten in die Stadt. Man könne die Sicherheit der Hamburger*innen problemlos garantieren/comma  hieß es noch vor dem Gipfel/comma  den er kurzerhand mit dem jährlichen Volksfest zum Hafengeburtstag verglich. Zugleich setzte er einen berüchtigten Hardliner als Einsatzleiter der Polizei ein/comma  der seine Beamten schon vor Beginn der Proteste äußerst eskalativ gegen DemonstrantInnen vorgehen ließ. Das Ergebnis: hunderte Verletzte und dutzende Videos davon/comma  wie Züge gepanzerter Beamter Demonstrant*innen jagten und verprügelten. Trotzdem erklärte Olaf Scholz danach öffentlich: In Hamburg habe es keine Polizeigewalt geben/comma  das sei eine Denunziation der Beamten.Agenda 2010: Mit der Agenda 2010 von SPD-Kanzler Gerhard Schröder wurden 2003 der Kündigungsschutz eingeschränkt/comma  die betrieblichen Lohnnebenkosten durch Erhöhung der Sozialabgaben für die Beschäftigten gesenkt/comma  das Arbeitslosengeld (ALGI) auf höchstens 12 Monate begrenzt/comma  die Sozialhilfe zugunsten von Arbeitslosengeld II (ALGII/Hartz IV) abgeschafft und die Regelungen der Zumutbarkeit massiv verschärft. Auch das Gesundheitssystem blieb nicht verschont: Die Leistungen der gesetzlichen Krankenversicherung wurden eingeschränkt. Eine Praxisgebühr von zehn Euro pro Quartal/comma  ebenso ein Selbstkostenanteil bei Medikamenten/comma  wurde eingeführt. Zudem wurde die Krankenhausfinanzierung geändert und die bisher übliche Finanzierung durch den Tagessatz wurde durch die inzwischen berüchtigten Fallpauschale ersetzt. Olaf Scholz hat dieser Agenda 2010 im Parteivorstand der SPD damals zugestimmt und diese Entscheidung auch später noch für richtig erklärt (nur einen Mindestlohn hätte man damals auch schon einführen sollen/comma  sagt er inzwischen).Tödliche Brechmitteleinsätze: Als Innensenator in Hamburg führte Olaf Scholz 2001 die umstrittenen Brechmitteleinsätze wieder ein. Sie waren aufgrund der ablehnenden Haltung der Ärztekammer und von Rechtsmedizinern abgesetzt worden. Unter Innensenator Scholz wurde das Brechmittel Ipecauanha wieder verabreicht/comma  durch eine Sonde/comma  die durch die Nase in den Magen geführt wurde/comma  sofern der Patient das Mittel nicht freiwillig schluckte/comma  wurde er zu diesem Zweck fixiert. Im Dezember 2001 überlebte der Nigerianer Achidi John diese Prozedur nicht. Im Juli 2006 verurteilte der Europäische Gerichtshof für Menschenrechte (EGMR) den deutschen Brechmitteleinsatz als menschenrechtswidrigHintergrund Cum Ex & Wire CardCum Ex: Im Juli 2021 urteilte der Bundesgerichtshof/comma  dass Cum-Cum- bzw. Cum-Ex-Geschäfte gewerbsmäßiger Bandenbetrug seien. Bei diesen Geschäften werden Aktien rund um den Stichtag zur Dividendenausschüttung zwischen Banken/comma  Fonds und Investoren hin- und her verkauft. So ist für das Finanzamt nicht eindeutig/comma  wer die Aktie zum Zeitpunkt der Dividendenausschüttung besessen hat. Bedeutend ist das/comma  weil von Dividendenausschüttungen automatisch 25% Steuern abgeführt werden. Diese Steuern gelten jedoch nur für Privatpersonen. Banken und Unternehmen können sich diese Steuern erstatten lassen. Bei den oben genannten Geschäften haben die Betrüger die Verwirrung der Finanzämter durch den schnellen Handel ausgenutzt und sich Steuern erstatten lassen/comma  die sie nie gezahlt haben. Allein der deutsche Staat wurde im Zuge dieses größten Steuerraubes in der Geschichte Europas um 31 Milliarden Euro betrogen. Von diesem Geld hätte man jede Schule in Deutschland mit knapp 1 Millionen Euro unterstützen können.Wirecard: Die Wirecard AG ist ein insolventer börsennotierter deutscher Zahlungsabwickler und Finanzdienstleister. Wirecard bot Lösungen für elektronischen Zahlungsverkehr/comma  Risikomanagement sowie Herausgabe und Akzeptanz von Kreditkarten an. Am 25. Juni 2020 meldete Wirecard Insolvenz an/comma  nachdem bekannt geworden war/comma  dass 1/comma 9 Milliarden Euro „fehlten“. Der langjährige CEO Markus Braun trat zurück und wurde später verhaftet. Der frühere COO Jan Marsalek wurde entlassen/comma  tauchte ab und wird von der deutschen Polizei mit einem internationalen Haftbefehl wegen Betrugs gesucht. Durch die Insolvenz verloren Tausende Anleger*innen insgesamt 20 Milliarden Euro an Börsenwert.,0
Der 11. September 2001 war eine der tiefgreifendendsten Zäsuren seit dem Zweiten Weltkrieg. Viele Menschen können sich bis heute genau daran erinnern/comma  wie sie diesen Tag verbrachten. Sie ahnten/comma  dass sich mit den Terroranschlägen in New York und Washington Grundlegendes ändern würde.Am 20. Jahrestag von 9/11 wird der Opfer und all der Menschen gedacht/comma  die bis heute unter den Folgen der Terrorangriffe leiden. Die Attacken galten dem symbolträchtigen World Trade Center in New York und dem Pentagon in Washington/comma  getroffen werden sollte aber die gesamte freie Welt. Auf fürchterliche Art und Weise stellte der islamistische Terrorismus seine Fähigkeit unter Beweis/comma  einen Angriff strategisch/comma  operativ und logistisch bis ins Detail zu planen und auszuführen.Bundeswehr ist eine ParlamentsarmeeDie Antwort auf diese Herausforderung erfolgte prompt: Der UN-Sicherheitsrat trat zusammen/comma  und die NATO erklärte den Bündnisfall und stellte sich umgehend an die Seite der Vereinigten Staaten von Amerika. Die CDU/CSU-Bundestagsfraktion gab dem Einsatz der Bundeswehr ihre Zustimmung/comma  auch um ein klares Zeichen der Bündnistreue im Kampf gegen religiösen Totalitarismus und Unfreiheit zu geben. Und bis heute ist Wachsamkeit geboten. So betont Thorsten Frei/comma  Vizefraktionschef der Unionsfraktion:„Die Bekämpfung des islamistischen Terrorismus hat für uns als Unionsfraktion ungebrochen hohe Priorität/comma  international wie national. Wir müssen dauerhaft wachsam bleiben angesichts der Bedrohung durch neue Attentäter. Unsere Antwort an die Terroristen ist der wehrhafte Rechtsstaat/comma  Demokratie und Freiheit.“Rückblickend lässt sich sagen: Die Bundeswehr/comma  die sich im Auftrag des Parlaments an einem überaus schwierigen und vielschichtigen Einsatz beteiligte/comma  erfüllte über 20 Jahre hinweg vorbildlich ihre Aufgaben. Dass von Afghanistan keine Terrorgefahr für die Welt mehr ausging/comma  ist ein Erfolg. Unter dem Schutz der internationalen Kräfte wuchs im Land selbst eine junge Generation heran/comma  die westliche Werte zu schätzen lernte.Soldaten haben Anspruch auf bestmöglichen SchutzDie Beteiligung der Bundeswehr am ISAF-Einsatz führte allerdings auch allen Beteiligten in Deutschland vor Augen/comma  wie wichtig eine robuste Ausstattung der Soldatinnen und Soldaten mit modernster Technik ist. Für die Unionsfraktion steht ohnehin außer Frage/comma  dass alle Kräfte/comma  die vom Parlament in einen Einsatz geschickt werden/comma  einen Anspruch auf den bestmöglichen Schutz besitzen.Welche Bedeutung eine zeitgemäße Ausstattung für die Bundeswehr besitzt/comma  war beim jüngsten Einsatz in Kabul erneut zu beobachten. Ohne die modernen Transportmaschinen A400M/comma  für deren Anschaffung sich die Unionsfraktion stark gemacht hatte/comma  wäre die großangelegte Evakuierung kaum möglich gewesen. So betont Vizefraktionschef Johann Wadephul:„Wir müssen unsere Sicherheitskräfte und unsere Nachrichtendienste stärken genauso wie den Zusammenhalt der NATO. Gemeinsam vereinbarte Ziele wie das 2%-Ziel in Abrede zu stellen bewirkt jedoch das Gegenteil: es schwächt das Bündnis. Als Europäer schwächen wir das Bündnis auch/comma  wenn wir den berechtigten Ruf nach gerechterer Lastenteilung im Bündnis ungehört verpuffen lassen.“9/11 war Zäsur für internationale Politik. Wenn wir angegriffen werden/comma  stehen wir als @NATO zusammen. Kampf gegen Terrorismus bleibt wichtige Aufgabe. #September11 — Johann Wadephul (@JoWadephul) September 10/comma  2021Lehren für künftige EinsätzeNichtsdestotrotz bleiben mit Blick auf die Mission in Afghanistan viele Fragen offen. So hält es die Unionsfraktion nicht für akzeptabel/comma  dass Deutschland und Europa zu einem eigenständigen Einsatz wie der Sicherung des Flughafens von Kabul nicht in der Lage sind. Und mit Blick auf künftige militärische Missionen wurde deutlich/comma  wie unabdingbar es ist/comma  die Ziele/comma  die Mittel ihrer Umsetzung und die Exitstrategie von vornherein klarer zu bestimmen. Dazu sagt Wadephul:;,3
